company_id,mfa_status,edr_deployed,patch_velocity,open_vulnerabilities,backup_type,training_freq,pen_test_age
5440,0,0,56,164,Cloud-only,4,15
5441,0,1,76,256,On-premise,2,1
5442,0,0,71,292,Offline,0,9
5443,0,1,44,144,On-premise,1,19
5444,0,0,98,380,Cloud-only,4,15
5445,1,1,36,144,Offline,4,26
5446,1,0,47,156,Cloud-only,0,23
5447,1,0,81,166,Offline,0,32
5448,1,0,70,240,Cloud-only,1,11
5449,1,0,13,33,Cloud-only,0,6
5450,0,0,65,167,On-premise,1,26
5451,0,1,48,159,On-premise,4,19
5452,1,0,42,100,On-premise,0,4
5453,1,0,100,499,Cloud-only,1,18
5454,0,0,79,389,Cloud-only,0,6
5455,0,0,24,87,Cloud-only,0,5
5456,1,1,47,185,Cloud-only,3,22
5457,0,1,106,397,Cloud-only,3,35
5458,1,0,83,325,Offline,3,11
5459,1,1,59,232,On-premise,0,34
5460,0,0,29,74,Cloud-only,0,1
5461,1,1,50,166,Offline,0,2
5462,0,1,92,271,Cloud-only,2,12
5463,1,0,113,247,Offline,4,14
5464,1,1,85,367,Cloud-only,4,24
5465,1,1,4,9,Offline,3,30
5466,1,1,19,87,On-premise,2,14
5467,0,1,32,154,Cloud-only,2,8
5468,0,1,14,53,Cloud-only,0,6
5469,1,0,98,484,Cloud-only,3,29
5470,0,0,11,39,Cloud-only,0,26
5471,0,0,3,9,Offline,4,15
5472,1,1,18,76,Cloud-only,1,5
5473,0,1,63,269,Cloud-only,4,13
5474,0,0,84,290,Cloud-only,0,21
5475,1,0,5,12,Cloud-only,4,19
5476,0,0,39,145,Cloud-only,3,25
5477,0,1,89,203,Cloud-only,3,32
5478,1,1,101,321,Cloud-only,2,10
5479,1,1,16,67,Offline,3,26
5480,1,0,101,419,Cloud-only,3,9
5481,1,1,29,134,On-premise,4,35
5482,1,0,70,329,On-premise,0,33
5483,0,0,45,136,Offline,0,10
5484,1,0,26,122,Offline,2,24
5485,1,0,31,77,Cloud-only,0,23
5486,1,0,68,279,Cloud-only,4,26
5487,1,0,88,303,Offline,1,17
5488,1,0,57,275,Offline,4,26
5489,1,0,74,210,Offline,3,24
5490,1,0,1,3,On-premise,0,10
5491,0,1,104,325,On-premise,4,32
5492,1,0,14,68,Offline,0,5
5493,1,0,34,75,Cloud-only,3,19
5494,1,1,47,227,On-premise,1,21
5495,0,0,10,41,On-premise,3,17
5496,1,1,67,237,On-premise,0,18
5497,1,0,2,4,On-premise,0,21
5498,1,1,113,313,Offline,2,15
5499,1,0,24,48,Offline,3,25
5500,1,1,81,342,On-premise,1,6
5501,0,0,64,189,On-premise,4,28
5502,0,1,42,168,Offline,0,31
5503,1,0,74,244,Cloud-only,1,11
5504,1,1,100,467,Cloud-only,2,35
5505,0,1,15,55,Cloud-only,3,11
5506,0,1,113,512,Offline,3,35
5507,1,0,72,157,Cloud-only,0,21
5508,0,0,52,105,Cloud-only,4,24
5509,1,1,87,398,Cloud-only,1,14
5510,1,1,74,167,Cloud-only,0,26
5511,1,0,83,399,Cloud-only,0,12
5512,1,0,110,309,Cloud-only,3,26
5513,1,1,16,61,Cloud-only,4,32
5514,1,1,32,67,Cloud-only,3,7
5515,0,0,64,131,Cloud-only,1,7
5516,1,1,106,470,Cloud-only,2,26
5517,0,1,46,203,Offline,4,15
5518,1,1,65,277,Cloud-only,0,32
5519,1,1,52,154,Cloud-only,2,22
5520,1,0,92,396,Cloud-only,0,10
5521,0,1,40,175,Offline,1,24
5522,1,1,41,196,On-premise,0,24
5523,0,0,37,107,Cloud-only,4,26
5524,1,0,89,319,Offline,4,8
5525,0,1,98,249,Offline,3,34
5526,1,0,48,217,On-premise,1,12
5527,1,0,77,334,Offline,3,31
5528,0,0,5,17,Offline,0,18
5529,1,1,101,439,Cloud-only,2,20
5530,1,1,94,191,On-premise,3,7
5531,0,1,94,348,Cloud-only,3,13
5532,1,0,108,493,Cloud-only,2,20
5533,1,0,35,71,Cloud-only,4,21
5534,1,1,117,413,Cloud-only,1,18
5535,1,1,58,273,Cloud-only,4,33
5536,0,0,43,102,Cloud-only,3,23
5537,1,1,111,271,Cloud-only,2,31
5538,0,1,41,148,Offline,1,31
5539,0,1,69,211,On-premise,3,14
5540,0,1,93,337,Offline,0,6
5541,0,0,110,547,Offline,0,8
5542,1,0,3,13,On-premise,1,21
5543,0,1,93,372,Cloud-only,4,18
5544,1,1,83,212,Cloud-only,2,1
5545,1,0,116,418,Cloud-only,0,35
5546,0,0,11,50,Cloud-only,4,1
5547,0,1,94,460,On-premise,0,17
5548,1,1,98,244,Offline,1,28
5549,0,1,15,51,Offline,3,11
5550,0,0,60,229,On-premise,4,17
5551,1,0,118,463,Offline,2,3
5552,0,0,98,209,Offline,2,26
5553,0,0,90,404,Offline,3,6
5554,0,1,73,338,Offline,0,1
5555,1,1,62,162,On-premise,2,7
5556,1,1,114,317,On-premise,0,26
5557,1,1,79,363,On-premise,2,31
5558,1,1,54,219,On-premise,2,2
5559,1,1,56,120,Offline,1,4
5560,0,0,71,315,Offline,3,28
5561,0,1,83,293,Offline,3,17
5562,1,0,97,380,Offline,3,31
5563,0,1,26,67,Offline,0,28
5564,1,0,57,148,On-premise,1,22
5565,1,1,6,28,On-premise,0,35
5566,1,1,105,298,Cloud-only,4,32
5567,0,0,26,115,Cloud-only,1,21
5568,1,1,85,265,Cloud-only,4,2
5569,0,0,71,181,Cloud-only,2,22
5570,1,1,32,131,Cloud-only,2,27
5571,1,0,64,239,Cloud-only,0,26
5572,0,0,108,419,Offline,4,23
5573,0,0,87,258,Cloud-only,0,15
5574,1,0,15,64,On-premise,2,30
5575,1,1,39,105,Cloud-only,1,1
5576,1,0,39,183,Offline,1,19
5577,1,0,42,204,Cloud-only,2,20
5578,1,0,111,444,Cloud-only,4,22
5579,1,0,118,385,Cloud-only,0,8
5580,1,0,75,303,Offline,0,11
5581,1,0,48,160,Offline,4,27
5582,1,1,51,211,Offline,0,16
5583,1,1,114,412,Offline,0,31
5584,1,1,23,97,Cloud-only,2,12
5585,0,1,24,71,Cloud-only,0,29
5586,1,1,108,275,Cloud-only,0,12
5587,0,0,8,31,Cloud-only,0,27
5588,1,0,25,51,Cloud-only,3,12
5589,0,0,16,56,Cloud-only,1,6
5590,1,0,83,330,Offline,1,12
5591,1,1,100,467,Cloud-only,0,28
5592,0,0,28,75,Cloud-only,2,35
5593,0,0,52,167,Cloud-only,2,26
5594,1,1,59,220,On-premise,0,26
5595,0,1,22,88,Offline,3,13
5596,1,1,49,230,Cloud-only,4,16
5597,1,1,37,94,Cloud-only,3,16
5598,0,0,30,86,Offline,4,31
5599,1,1,65,297,On-premise,2,13
5600,1,0,27,128,On-premise,3,1
5601,1,0,107,278,Cloud-only,4,33
5602,1,1,25,100,Cloud-only,1,18
5603,0,0,115,387,Cloud-only,0,29
5604,1,0,39,185,Cloud-only,2,6
5605,1,0,101,446,Cloud-only,4,5
5606,1,0,78,211,On-premise,3,21
5607,1,1,73,276,Cloud-only,2,13
5608,1,1,97,348,Offline,3,26
5609,0,1,39,190,Cloud-only,0,23
5610,1,0,66,237,Cloud-only,1,29
5611,0,1,17,47,On-premise,0,3
5612,0,0,40,196,Cloud-only,4,5
5613,1,1,108,484,Cloud-only,1,17
5614,0,1,30,129,On-premise,4,35
5615,1,0,1,3,Cloud-only,1,32
5616,1,0,70,217,Offline,4,1
5617,1,1,30,73,Offline,2,4
5618,0,0,20,64,Cloud-only,4,33
5619,1,1,58,153,On-premise,3,4
5620,1,1,44,123,Cloud-only,3,34
5621,1,1,16,37,Offline,4,6
5622,1,0,109,323,On-premise,1,33
5623,0,0,112,234,On-premise,4,22
5624,1,1,59,148,Cloud-only,1,3
5625,0,0,99,363,Cloud-only,0,33
5626,1,1,15,33,Cloud-only,2,4
5627,0,1,73,254,On-premise,2,30
5628,0,1,26,76,Cloud-only,2,17
5629,0,0,113,560,Offline,4,9
5630,0,1,63,146,Cloud-only,3,35
5631,1,1,10,42,Cloud-only,4,1
5632,1,1,28,136,On-premise,0,3
5633,0,0,110,533,Cloud-only,2,7
5634,1,1,86,235,Cloud-only,1,15
5635,0,1,48,130,Offline,3,31
5636,0,1,78,240,Offline,1,3
5637,1,1,51,243,Offline,4,9
5638,1,1,83,273,On-premise,0,20
5639,0,0,56,244,On-premise,4,6
5640,1,0,95,464,Offline,1,25
5641,0,1,116,429,Cloud-only,3,8
5642,1,0,50,101,Offline,4,4
5643,1,0,98,228,Cloud-only,1,19
5644,1,0,104,308,Offline,4,1
5645,1,1,90,186,Cloud-only,4,3
5646,1,0,92,452,Cloud-only,3,32
5647,0,1,109,466,On-premise,4,3
5648,1,1,73,276,Offline,0,30
5649,1,1,9,24,Offline,4,19
5650,0,0,27,79,Offline,4,18
5651,1,0,91,239,Offline,2,25
5652,1,1,1,3,On-premise,0,33
5653,1,1,102,222,Offline,3,5
5654,1,1,2,5,Cloud-only,2,18
5655,1,1,57,265,Offline,3,10
5656,0,1,36,122,Offline,0,16
5657,1,1,6,21,Offline,1,23
5658,1,1,35,76,Cloud-only,3,29
5659,0,1,19,88,Cloud-only,3,2
5660,1,0,73,242,Cloud-only,1,32
5661,1,1,21,74,Cloud-only,0,27
5662,1,0,99,439,On-premise,3,8
5663,1,1,63,251,Offline,4,18
5664,0,0,101,271,Cloud-only,3,20
5665,1,0,1,2,On-premise,3,30
5666,0,0,67,148,Cloud-only,1,15
5667,1,0,111,422,Offline,4,3
5668,0,0,114,284,Cloud-only,3,27
5669,1,1,46,171,Cloud-only,1,31
5670,1,1,118,277,Offline,0,16
5671,1,1,6,24,Cloud-only,2,23
5672,1,0,66,287,Cloud-only,1,5
5673,1,1,28,80,Offline,4,17
5674,1,1,51,154,Cloud-only,3,35
5675,1,0,53,179,Offline,1,30
5676,0,1,20,76,On-premise,0,16
5677,1,1,24,80,Offline,4,32
5678,1,0,30,101,Cloud-only,1,29
5679,0,1,82,372,Cloud-only,2,16
5680,0,1,20,81,Offline,3,11
5681,1,1,101,331,Offline,1,30
5682,1,1,46,218,Offline,1,1
5683,0,1,101,333,Cloud-only,2,27
5684,0,1,63,250,Cloud-only,1,8
5685,0,0,52,114,Cloud-only,2,6
5686,0,1,51,186,On-premise,1,27
5687,1,0,16,73,Offline,4,4
5688,1,1,105,337,Offline,1,35
5689,0,0,6,14,Offline,1,20
5690,1,1,13,52,Cloud-only,3,3
5691,1,1,76,372,Cloud-only,0,22
5692,0,0,46,115,Cloud-only,1,10
5693,1,0,52,223,Cloud-only,2,8
5694,0,0,87,384,Offline,0,19
5695,1,0,75,258,Cloud-only,3,18
5696,0,1,97,222,Cloud-only,4,17
5697,0,0,111,289,Offline,4,20
5698,0,1,83,247,Cloud-only,0,18
5699,1,1,9,43,Cloud-only,4,9
5700,1,0,100,244,Cloud-only,2,35
5701,1,0,24,80,Cloud-only,1,9
5702,1,0,26,74,Cloud-only,1,19
5703,0,0,87,312,Offline,1,33
5704,0,0,14,53,On-premise,0,12
5705,0,0,93,317,Cloud-only,2,18
5706,1,0,86,250,Cloud-only,3,10
5707,1,1,15,34,Cloud-only,1,35
5708,0,0,105,389,On-premise,0,29
5709,1,1,97,299,Offline,3,2
5710,0,0,43,171,Cloud-only,1,19
5711,1,0,10,47,On-premise,3,18
5712,0,1,97,214,Offline,4,33
5713,1,0,55,228,Offline,4,25
5714,1,0,83,262,On-premise,2,34
5715,0,0,72,222,Cloud-only,3,8
5716,1,0,82,362,Offline,0,26
5717,0,1,28,95,Cloud-only,3,10
5718,1,1,36,152,Cloud-only,2,2
5719,1,1,17,70,Cloud-only,0,8
5720,0,0,68,177,Cloud-only,3,10
5721,0,1,3,12,Cloud-only,3,14
5722,1,1,88,346,Cloud-only,0,18
5723,1,0,53,194,Cloud-only,4,16
5724,0,1,56,237,Offline,0,28
5725,0,0,8,36,Cloud-only,4,20
5726,1,0,1,2,Offline,4,29
5727,1,1,53,228,Cloud-only,3,30
5728,0,0,53,176,Offline,3,17
5729,0,0,99,303,Cloud-only,1,26
5730,0,0,20,75,Cloud-only,1,30
5731,1,1,21,58,Cloud-only,4,22
5732,1,1,68,270,On-premise,2,8
5733,0,0,92,268,Cloud-only,1,15
5734,0,1,62,200,Cloud-only,2,34
5735,0,1,53,204,On-premise,1,26
5736,0,1,79,308,On-premise,0,23
5737,0,1,92,335,Cloud-only,4,14
5738,1,0,60,156,Offline,3,17
5739,0,0,40,98,Offline,3,6
5740,1,0,12,43,Cloud-only,1,6
5741,1,0,1,3,Offline,3,27
5742,0,1,119,570,Cloud-only,4,22
5743,1,1,44,190,Cloud-only,2,18
5744,0,1,18,67,Offline,2,22
5745,1,0,86,317,Cloud-only,4,29
5746,1,0,7,18,Offline,1,6
5747,1,0,57,153,Offline,3,31
5748,1,0,83,374,Cloud-only,1,22
5749,0,0,39,143,On-premise,4,12
5750,0,1,32,104,Cloud-only,0,25
5751,1,1,31,151,Offline,2,7
5752,1,1,44,194,Offline,0,4
5753,1,1,32,90,Offline,1,16
5754,0,1,11,26,Cloud-only,2,30
5755,1,0,37,161,Cloud-only,0,21
5756,0,1,105,373,On-premise,0,33
5757,0,0,55,185,Offline,1,5
5758,0,0,105,262,Cloud-only,3,16
5759,0,0,82,209,Cloud-only,4,35
5760,0,0,5,22,Cloud-only,3,23
5761,1,0,87,238,Offline,3,22
5762,0,0,98,489,Offline,4,21
5763,0,0,45,98,Cloud-only,2,17
5764,1,1,97,463,Cloud-only,4,29
5765,1,0,50,110,Cloud-only,2,13
5766,1,1,98,384,On-premise,1,16
5767,1,0,68,215,On-premise,3,26
5768,0,1,15,62,Offline,1,14
5769,1,1,44,163,Cloud-only,0,2
5770,0,1,54,122,On-premise,3,10
5771,1,0,38,179,Cloud-only,2,21
5772,1,1,104,327,On-premise,4,33
5773,1,0,38,174,Cloud-only,1,30
5774,0,1,9,44,Cloud-only,1,26
5775,0,1,73,218,Cloud-only,0,27
5776,1,0,95,228,On-premise,4,28
5777,0,1,5,24,Cloud-only,1,6
5778,0,0,23,48,On-premise,4,20
5779,1,1,44,96,Offline,3,19
5780,0,0,52,116,Offline,2,8
5781,0,0,34,164,Offline,3,7
5782,0,0,65,237,Offline,0,6
5783,0,1,13,31,Cloud-only,3,33
5784,1,1,2,7,Cloud-only,0,12
5785,0,1,73,354,Cloud-only,4,31
5786,1,1,96,268,Offline,1,33
5787,0,0,65,280,Offline,1,6
5788,1,1,20,93,On-premise,4,32
5789,1,0,8,24,On-premise,0,10
5790,1,0,25,53,Offline,4,24
5791,1,1,70,239,Cloud-only,4,17
5792,0,0,3,13,Cloud-only,4,11
5793,1,0,17,74,Cloud-only,4,31
5794,0,1,109,536,Cloud-only,0,16
5795,0,1,20,80,Offline,0,17
5796,0,1,53,216,On-premise,4,17
5797,1,1,112,461,Cloud-only,1,29
5798,1,0,23,98,Cloud-only,3,35
5799,1,1,86,354,Cloud-only,3,15
5800,1,1,31,107,Offline,3,22
5801,1,1,27,67,Offline,3,33
5802,0,1,46,125,Offline,4,19
5803,0,1,26,103,Cloud-only,3,34
5804,1,1,55,199,Cloud-only,1,19
5805,0,0,116,339,Cloud-only,2,6
5806,0,0,114,457,On-premise,3,21
5807,1,0,26,78,Cloud-only,4,25
5808,0,1,36,165,Offline,1,27
5809,0,0,40,175,Offline,3,7
5810,0,1,56,123,Cloud-only,1,8
5811,0,0,99,420,On-premise,3,12
5812,1,0,12,44,Cloud-only,0,26
5813,1,1,99,300,On-premise,1,18
5814,1,0,42,125,Cloud-only,3,3
5815,0,1,46,145,On-premise,1,21
5816,1,1,16,35,Cloud-only,4,14
5817,0,0,19,48,Cloud-only,1,33
5818,0,0,2,5,On-premise,4,26
5819,1,0,47,190,On-premise,3,19
5820,1,0,78,233,Offline,1,8
5821,0,1,49,134,Offline,4,26
5822,0,0,22,82,On-premise,4,10
5823,1,1,85,279,Cloud-only,4,9
5824,1,1,11,35,On-premise,2,35
5825,1,1,7,24,Cloud-only,2,24
5826,0,0,95,302,Offline,4,28
5827,1,0,57,131,On-premise,0,35
5828,1,0,23,89,On-premise,2,20
5829,1,0,8,38,Offline,0,13
5830,1,0,61,208,Offline,3,10
5831,0,0,59,165,On-premise,1,8
5832,1,0,105,470,Cloud-only,2,24
5833,1,1,24,110,Cloud-only,1,26
5834,0,0,72,336,On-premise,4,11
5835,1,1,109,410,Cloud-only,4,11
5836,1,0,86,256,On-premise,0,34
5837,1,0,63,140,Offline,2,25
5838,0,0,47,148,Offline,4,8
5839,1,1,118,360,Cloud-only,2,6
5840,0,0,34,85,Offline,4,29
5841,1,0,76,294,Cloud-only,2,27
5842,1,0,20,83,On-premise,3,4
5843,1,0,52,169,Cloud-only,2,28
5844,1,1,112,551,Offline,2,30
5845,1,1,12,50,Cloud-only,2,32
5846,0,1,31,123,Cloud-only,1,26
5847,0,1,37,173,On-premise,2,4
5848,1,1,81,396,Cloud-only,2,24
5849,1,1,1,2,Cloud-only,1,26
5850,1,0,37,181,Cloud-only,0,34
5851,0,1,15,55,On-premise,2,28
5852,1,1,49,240,Offline,3,15
5853,0,1,58,139,Offline,1,27
5854,1,1,106,267,Offline,3,15
5855,0,0,21,56,Cloud-only,4,28
5856,1,1,42,91,Cloud-only,4,9
5857,1,0,54,150,Cloud-only,2,8
5858,0,0,103,299,Cloud-only,4,1
5859,0,0,2,7,Offline,1,32
5860,1,0,22,81,Cloud-only,4,21
5861,1,0,100,338,On-premise,3,9
5862,1,0,55,137,Cloud-only,1,25
5863,0,0,97,231,Cloud-only,2,29
5864,0,0,22,98,Cloud-only,3,23
5865,1,1,42,206,On-premise,3,22
5866,0,1,86,225,Cloud-only,3,21
5867,1,0,3,10,Offline,1,12
5868,1,0,45,206,On-premise,4,13
5869,1,1,91,245,Offline,0,22
5870,1,0,39,84,Offline,3,23
5871,0,0,48,228,Cloud-only,2,10
5872,0,0,33,118,Offline,3,30
5873,1,1,68,270,Cloud-only,1,31
5874,1,1,18,55,Offline,1,5
5875,1,1,55,248,Cloud-only,4,26
5876,0,1,101,225,Offline,4,32
5877,1,0,47,174,Offline,2,25
5878,0,1,75,344,On-premise,4,24
5879,0,0,59,267,On-premise,2,20
5880,0,0,113,419,Offline,1,19
5881,0,1,109,239,Offline,3,28
5882,1,0,50,111,Cloud-only,2,28
5883,1,0,114,278,Offline,3,33
5884,1,1,37,160,Cloud-only,4,14
5885,0,0,23,47,On-premise,3,33
5886,1,1,116,440,Cloud-only,0,19
5887,0,0,41,180,Cloud-only,4,17
5888,1,1,81,166,On-premise,1,11
5889,1,0,75,160,Cloud-only,0,6
5890,1,0,119,570,Cloud-only,3,16
5891,1,1,5,14,Cloud-only,4,12
5892,0,1,110,468,Cloud-only,0,7
5893,0,1,101,440,Offline,4,11
5894,1,1,19,77,Cloud-only,0,11
5895,1,1,78,187,On-premise,2,15
5896,1,1,62,181,Offline,0,26
5897,0,0,83,179,Offline,2,31
5898,1,1,17,73,Cloud-only,1,16
5899,0,1,63,166,Offline,4,21
5900,1,1,54,159,On-premise,4,21
5901,0,0,91,340,Cloud-only,3,11
5902,1,0,13,45,Offline,4,15
5903,1,0,32,104,On-premise,4,33
5904,1,1,113,519,On-premise,4,10
5905,1,1,54,257,Offline,0,26
5906,1,1,114,564,Cloud-only,4,17
5907,0,0,36,114,Cloud-only,3,25
5908,1,1,104,298,Offline,0,5
5909,1,0,95,356,Cloud-only,3,15
5910,1,1,86,181,Cloud-only,3,12
5911,0,1,96,443,Cloud-only,1,28
5912,1,0,70,287,Offline,0,2
5913,1,1,103,227,Cloud-only,3,21
5914,1,1,104,312,Cloud-only,3,32
5915,1,0,62,276,Offline,3,7
5916,0,0,113,330,On-premise,2,4
5917,0,0,73,213,On-premise,2,12
5918,1,0,111,272,Cloud-only,4,34
5919,1,1,70,225,Cloud-only,1,10
5920,1,0,12,27,Cloud-only,4,17
5921,1,0,78,161,Offline,1,35
5922,1,0,69,342,On-premise,2,1
5923,0,0,27,73,Cloud-only,0,15
5924,1,1,91,314,Offline,4,27
5925,0,0,14,66,On-premise,4,31
5926,1,1,19,54,Cloud-only,3,15
5927,1,1,58,241,On-premise,2,30
5928,0,0,11,48,Offline,4,22
5929,0,0,65,188,Cloud-only,1,20
5930,1,1,27,124,Offline,2,9
5931,1,0,23,47,Cloud-only,4,7
5932,1,0,117,581,Cloud-only,3,26
5933,1,1,119,590,Cloud-only,2,19
5934,1,1,61,247,On-premise,1,14
5935,1,0,34,129,On-premise,2,26
5936,1,1,12,44,Cloud-only,0,16
5937,1,1,94,444,On-premise,2,9
5938,1,1,81,363,Offline,4,27
5939,1,1,45,197,Cloud-only,2,19
5940,1,1,67,165,On-premise,3,12
5941,0,1,49,207,Cloud-only,2,9
5942,0,0,34,92,On-premise,0,27
5943,0,1,2,9,Offline,4,11
5944,1,0,86,315,On-premise,1,34
5945,1,0,18,38,Cloud-only,2,6
5946,0,0,74,165,Cloud-only,1,16
5947,1,0,23,99,Cloud-only,3,12
5948,1,0,12,42,Cloud-only,1,31
5949,0,1,32,96,Cloud-only,1,17
5950,1,1,111,491,Offline,0,2
5951,1,1,96,231,Offline,3,4
5952,0,0,119,424,Offline,0,5
5953,1,1,81,189,Offline,2,13
5954,0,1,107,441,Cloud-only,2,5
5955,0,0,55,164,Cloud-only,2,6
5956,0,0,81,386,Cloud-only,1,35
5957,0,0,109,300,Offline,4,35
5958,0,1,33,109,Offline,1,28
5959,1,0,114,558,Offline,0,26
5960,1,1,110,481,Offline,2,25
5961,1,1,89,296,Cloud-only,0,34
5962,0,0,59,259,Cloud-only,3,4
5963,0,0,98,211,Offline,3,1
5964,0,1,106,330,Cloud-only,0,16
5965,0,0,29,65,Cloud-only,0,10
5966,1,0,115,545,Cloud-only,2,13
5967,0,0,15,53,Cloud-only,3,1
5968,1,0,110,400,Offline,4,7
5969,1,1,45,177,Cloud-only,1,30
5970,1,1,5,20,Cloud-only,2,34
5971,1,1,8,29,On-premise,4,14
5972,1,1,68,283,On-premise,0,24
5973,1,1,58,192,Cloud-only,0,34
5974,1,1,96,266,Offline,2,30
5975,1,1,83,305,Cloud-only,1,16
5976,0,0,109,271,Offline,4,11
5977,0,0,69,206,Offline,3,8
5978,1,0,36,94,On-premise,1,10
5979,1,1,34,117,On-premise,4,24
5980,1,0,26,120,Cloud-only,4,13
5981,0,1,9,22,Cloud-only,4,30
5982,1,0,87,352,On-premise,3,23
5983,1,0,112,534,Cloud-only,2,7
5984,1,1,44,194,Cloud-only,0,12
5985,1,1,101,328,Offline,4,32
5986,0,0,1,3,Cloud-only,2,31
5987,0,1,103,399,Offline,1,2
5988,0,0,51,157,On-premise,3,5
5989,1,1,73,181,On-premise,1,3
5990,1,0,50,202,Cloud-only,1,35
5991,1,0,72,206,Cloud-only,1,34
5992,1,1,50,211,Offline,2,8
5993,0,0,94,463,On-premise,4,25
5994,1,0,88,300,Cloud-only,0,14
5995,0,1,73,197,Offline,1,2
5996,1,0,96,447,Offline,2,28
5997,0,1,18,67,On-premise,1,7
5998,0,1,47,211,Offline,2,19
5999,1,1,67,312,On-premise,3,19
6000,0,1,117,534,Cloud-only,4,18
6001,1,0,2,5,Cloud-only,3,33
6002,1,1,54,161,Cloud-only,2,35
6003,0,1,70,245,Offline,0,32
6004,0,0,69,251,Cloud-only,0,14
6005,1,1,15,59,Cloud-only,0,28
6006,0,1,46,97,On-premise,3,35
6007,1,1,118,417,Offline,3,24
6008,1,0,51,166,Offline,0,11
6009,0,0,76,274,Cloud-only,0,28
6010,1,0,67,248,Cloud-only,2,12
6011,1,0,65,131,Offline,2,24
6012,0,1,37,152,Cloud-only,0,10
6013,1,0,64,246,Cloud-only,3,11
6014,0,1,7,15,Offline,3,1
6015,1,0,40,91,Cloud-only,4,24
6016,1,1,3,9,Offline,0,21
6017,1,0,47,107,Offline,2,15
6018,0,1,63,243,Offline,0,19
6019,1,0,4,11,On-premise,3,8
6020,0,0,13,55,On-premise,2,33
6021,1,1,3,8,Offline,2,23
6022,1,1,5,20,Cloud-only,2,13
6023,1,1,1,2,Offline,1,34
6024,1,0,82,265,Offline,2,1
6025,0,1,61,211,Offline,2,8
6026,1,1,105,372,Cloud-only,2,34
6027,1,1,56,211,Cloud-only,2,29
6028,1,1,75,228,Cloud-only,3,28
6029,1,0,24,75,Cloud-only,1,15
6030,0,0,78,211,Cloud-only,1,25
6031,1,0,117,546,Cloud-only,2,26
6032,0,1,34,75,Cloud-only,2,10
6033,1,1,9,23,Cloud-only,4,19
6034,0,1,64,131,On-premise,2,25
6035,0,0,61,295,On-premise,0,16
6036,0,0,70,276,Offline,4,3
6037,0,0,117,384,Offline,2,23
6038,0,1,28,57,Cloud-only,3,18
6039,0,1,46,183,Cloud-only,4,18
6040,1,1,98,296,Offline,4,26
6041,1,0,54,209,Cloud-only,0,30
6042,1,1,100,460,Offline,2,3
6043,0,0,119,456,On-premise,3,31
6044,0,0,94,290,Cloud-only,0,17
6045,1,1,68,201,Cloud-only,3,26
6046,0,1,48,137,Cloud-only,2,7
6047,1,1,71,346,Offline,4,9
6048,0,0,78,174,Offline,1,31
6049,1,0,49,203,Cloud-only,4,25
6050,1,0,32,95,Cloud-only,1,2
6051,1,1,109,455,Offline,4,30
6052,0,0,84,413,Cloud-only,0,25
6053,0,0,19,42,Offline,1,22
6054,1,1,72,227,On-premise,0,11
6055,1,1,21,102,Offline,3,32
6056,1,0,6,18,Offline,4,8
6057,1,0,104,506,Cloud-only,2,13
6058,0,1,71,168,Cloud-only,2,30
6059,1,0,108,415,Cloud-only,4,7
6060,1,0,78,324,On-premise,1,35
6061,1,1,49,123,Offline,0,12
6062,0,0,17,56,Cloud-only,3,16
6063,0,0,7,19,Cloud-only,2,13
6064,1,0,107,457,Offline,0,25
6065,0,0,31,147,Cloud-only,2,2
6066,1,1,113,548,On-premise,3,1
6067,1,1,116,533,Offline,0,6
6068,1,0,28,82,Offline,3,13
6069,1,0,88,240,Cloud-only,3,33
6070,1,1,45,117,Cloud-only,1,18
6071,1,0,38,129,Offline,4,17
6072,1,1,39,149,Cloud-only,0,18
6073,1,1,25,86,Cloud-only,2,2
6074,1,0,29,83,On-premise,4,19
6075,1,1,76,323,Cloud-only,4,6
6076,0,1,50,230,On-premise,4,20
6077,1,0,77,268,Cloud-only,3,28
6078,0,1,97,303,Offline,4,17
6079,1,0,84,285,Cloud-only,2,19
6080,0,0,98,293,Offline,1,34
6081,0,1,103,413,On-premise,0,26
6082,0,1,32,97,On-premise,3,20
6083,1,1,73,199,Offline,0,33
6084,1,1,108,501,Cloud-only,4,3
6085,0,1,9,21,Offline,0,10
6086,1,0,21,69,Offline,2,27
6087,1,1,64,288,Cloud-only,4,5
6088,1,0,77,344,Cloud-only,4,11
6089,0,1,23,94,Cloud-only,4,18
6090,1,1,93,390,On-premise,3,4
6091,0,0,11,52,Offline,2,26
6092,1,1,67,196,On-premise,0,9
6093,1,1,90,408,Cloud-only,2,17
6094,0,1,45,188,Cloud-only,4,3
6095,1,1,102,313,On-premise,1,7
6096,1,1,24,63,Cloud-only,1,6
6097,1,0,51,151,Cloud-only,4,31
6098,1,0,42,189,Cloud-only,1,6
6099,0,0,62,207,Cloud-only,2,14
6100,0,1,47,115,Cloud-only,2,34
6101,1,1,67,275,Cloud-only,2,3
6102,1,1,38,108,Cloud-only,1,11
6103,1,0,118,375,Cloud-only,0,31
6104,0,1,49,127,Cloud-only,2,8
6105,0,0,77,242,Offline,3,17
6106,1,0,31,83,Cloud-only,3,10
6107,0,1,50,131,Offline,1,16
6108,1,0,98,379,Offline,3,16
6109,0,1,22,97,Cloud-only,2,18
6110,0,1,27,81,Offline,3,10
6111,0,1,87,204,Cloud-only,0,9
6112,1,0,90,298,Offline,3,13
6113,0,0,7,22,Cloud-only,1,22
